model,regime,prompt_id,fact_id,category,context_answer,memory_answer,reason
gemma_2_2b_it,explicit_memory,p_2b5a7fcdf5,fact_12dd35aa07,history,40,39,neither
gemma_2_2b_it,explicit_memory,p_920f7c552f,fact_4efd2c037f,history,41,40,neither
gemma_2_2b_it,explicit_memory,p_38a4c6cddf,fact_03751c2969,history,43,42,neither
gemma_2_2b_it,explicit_memory,p_f7815682dc,fact_72b75e2f76,history,43,44,neither
gemma_2_2b_it,explicit_memory,p_9e7fe7f963,fact_534496097a,history,Thomas Edison,Alexander Graham Bell,neither
gemma_2_2b_it,explicit_memory,p_5baf60bfc5,fact_dc5ea8d389,history,Nikola Tesla,Thomas Edison,neither
gemma_2_2b_it,explicit_memory,p_92cab90dfd,fact_1c3dc5a167,history,Glenn Curtiss,Wright Brothers,neither
gemma_2_2b_it,explicit_memory,p_ea19b346a4,fact_379667963a,history,Nikola Tesla,Guglielmo Marconi,neither
gemma_2_2b_it,explicit_memory,p_b9593d8508,fact_7ab7080a6a,history,Vint Cerf,Tim Berners-Lee,neither
gemma_2_2b_it,explicit_memory,p_4aa7fa1dce,fact_d78217e572,history,William Caxton,Johannes Gutenberg,neither
gemma_2_2b_it,explicit_memory,p_da59e43885,fact_ce6a63688d,history,Hiram Maxim,Alfred Nobel,neither
gemma_2_2b_it,explicit_memory,p_4ad5c4d510,fact_e8071c91f8,history,Marie Curie,Wilhelm Roentgen,neither
gemma_2_2b_it,explicit_memory,p_1136569297,fact_774b4dad6b,history,George Stephenson,James Watt,neither
gemma_2_2b_it,explicit_memory,p_af0a985d97,fact_1acfc107f3,history,Philo Farnsworth,John Logie Baird,neither
gemma_2_2b_it,explicit_memory,p_effcc0a1c6,fact_db1a93c105,history,Louis Pasteur,Alexander Fleming,neither
gemma_2_2b_it,explicit_memory,p_c0924a8667,fact_c7dc04bd2e,history,John Dalton,Dmitri Mendeleev,neither
gemma_2_2b_it,explicit_memory,p_a3bfe03238,fact_3196c6c8c8,history,Galileo Galilei,Isaac Newton,neither
gemma_2_2b_it,explicit_memory,p_8a77bd06d3,fact_432eb59b08,history,Alfred Wallace,Charles Darwin,neither
gemma_2_2b_it,explicit_memory,p_8bf8ce5064,fact_0bec00e1de,literature,Ben Jonson,Shakespeare,no_context_single_token
gemma_2_2b_it,explicit_memory,p_6ec8c6e4e5,fact_7d331f3f7b,literature,Charlotte Bronte,Jane Austen,neither
gemma_2_2b_it,explicit_memory,p_82670ee06d,fact_a961512401,literature,Jane Austen,Charlotte Bronte,neither
gemma_2_2b_it,explicit_memory,p_8767441bcf,fact_64b601f163,literature,Charlotte Bronte,Emily Bronte,neither
gemma_2_2b_it,explicit_memory,p_79caec1298,fact_6cb35e736c,literature,Nathaniel Hawthorne,Herman Melville,neither
gemma_2_2b_it,explicit_memory,p_ea263db4ee,fact_b5b9de5ec2,literature,Ernest Hemingway,F Scott Fitzgerald,neither
gemma_2_2b_it,explicit_memory,p_6fbef2d70a,fact_6fc8a6104a,literature,Aldous Huxley,George Orwell,neither
gemma_2_2b_it,explicit_memory,p_220f2c6919,fact_8f5dcf5194,literature,George Orwell,Aldous Huxley,neither
gemma_2_2b_it,explicit_memory,p_53f853540c,fact_b8fef2c6a4,literature,Aldous Huxley,George Orwell,neither
gemma_2_2b_it,explicit_memory,p_5c3b4edaba,fact_579c196183,literature,Lope de Vega,Miguel de Cervantes,neither
gemma_2_2b_it,explicit_memory,p_c78395764c,fact_dbbf94376a,literature,Tolstoy,Dostoevsky,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_c282cb6218,fact_524416f26a,literature,Dostoevsky,Tolstoy,no_context_single_token
gemma_2_2b_it,explicit_memory,p_3d18e28459,fact_a321408331,literature,Petrarch,Dante Alighieri,neither
gemma_2_2b_it,explicit_memory,p_5d54b512f2,fact_d743e9af44,literature,John Lydgate,Geoffrey Chaucer,neither
gemma_2_2b_it,explicit_memory,p_8b9664f83c,fact_88e56ada95,literature,John Dryden,John Milton,neither
gemma_2_2b_it,explicit_memory,p_c73d77d9dc,fact_0af5a11ed5,literature,Christopher Marlowe,Shakespeare,no_context_single_token
gemma_2_2b_it,explicit_memory,p_6cc36387f2,fact_86e8d0f6ff,literature,Ben Jonson,Shakespeare,no_context_single_token
gemma_2_2b_it,explicit_memory,p_d8a86633b6,fact_fe6feec206,literature,Christopher Marlowe,Shakespeare,no_context_single_token
gemma_2_2b_it,explicit_memory,p_78eee12b22,fact_38fc4eab32,literature,Francis Bacon,Shakespeare,no_context_single_token
gemma_2_2b_it,explicit_memory,p_cc694e7935,fact_c3d173e776,literature,Herman Melville,Nathaniel Hawthorne,neither
gemma_2_2b_it,explicit_memory,p_6cfad128cc,fact_5d86fdb619,literature,Edgar Allan Poe,Mark Twain,neither
gemma_2_2b_it,explicit_memory,p_2ba556396a,fact_2e584929ec,literature,Mark Twain,Edgar Allan Poe,neither
gemma_2_2b_it,explicit_memory,p_ad4b9de5ee,fact_e66f895447,literature,Bram Stoker,Mary Shelley,neither
gemma_2_2b_it,explicit_memory,p_57a9adb80c,fact_fafef090c7,literature,Mary Shelley,Bram Stoker,neither
gemma_2_2b_it,explicit_memory,p_57b8401c07,fact_75b6ebd34f,literature,George Bernard Shaw,Oscar Wilde,neither
gemma_2_2b_it,explicit_memory,p_17148fe7c9,fact_867e3d97a5,literature,Oscar Wilde,George Bernard Shaw,neither
gemma_2_2b_it,explicit_memory,p_6d9f9b4abb,fact_c5ec3ad503,music,woodwind,string,no_context_single_token
gemma_2_2b_it,explicit_memory,p_b1ebeaf706,fact_d808853248,music,woodwind,string,no_context_single_token
gemma_2_2b_it,explicit_memory,p_6491241dc9,fact_eb6322c411,music,string,woodwind,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_f1d1cbbf3a,fact_3324e476ca,music,brass,woodwind,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_099d812f85,fact_a3733e10c2,music,brass,woodwind,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_90f4960858,fact_43ff18bde4,music,brass,woodwind,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_b00baf6174,fact_42a20f452f,music,brass,woodwind,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_361ba21deb,fact_27557e6137,music,woodwind,brass,no_context_single_token
gemma_2_2b_it,explicit_memory,p_177eea08d7,fact_6ecf413253,music,woodwind,brass,no_context_single_token
gemma_2_2b_it,explicit_memory,p_ffd36ad944,fact_17f3853a94,music,woodwind,brass,no_context_single_token
gemma_2_2b_it,explicit_memory,p_3b56cba871,fact_735c2eed94,music,woodwind,percussion,no_context_single_token
gemma_2_2b_it,explicit_memory,p_311822c4d9,fact_50deb00e5f,music,woodwind,string,no_context_single_token
gemma_2_2b_it,explicit_memory,p_cca5ace665,fact_0ae22aa1ec,music,woodwind,string,no_context_single_token
gemma_2_2b_it,explicit_memory,p_72ed8171b7,fact_0e9dde73b9,music,woodwind,string,no_context_single_token
gemma_2_2b_it,explicit_memory,p_be0babb17c,fact_c07f6eb419,mathematics,24,25,neither
gemma_2_2b_it,explicit_memory,p_22b383177f,fact_69de6fd3ae,mathematics,54,56,neither
gemma_2_2b_it,explicit_memory,p_aff75a5864,fact_5f8e86fabb,mathematics,80,81,neither
gemma_2_2b_it,explicit_memory,p_0d68dd7eac,fact_cb2d2e91eb,mathematics,145,144,neither
gemma_2_2b_it,explicit_memory,p_e13b3f1e00,fact_a197c45de5,mathematics,512,256,neither
gemma_2_2b_it,explicit_memory,p_346a2d8c77,fact_ce6f97489b,mathematics,512,1024,neither
gemma_2_2b_it,explicit_memory,p_dc216ed4ce,fact_8c926fc1bd,mathematics,11,12,neither
gemma_2_2b_it,explicit_memory,p_7eff5abcbf,fact_4d5af79c4e,mathematics,100,120,neither
gemma_2_2b_it,explicit_memory,p_8cfa6a8d31,fact_bccde82503,mathematics,20,24,neither
gemma_2_2b_it,explicit_memory,p_60d0a33338,fact_87f0b7b0aa,mathematics,3.16,3.14,neither
gemma_2_2b_it,explicit_memory,p_f9f8a29131,fact_4ee49464f9,mathematics,45,90,neither
gemma_2_2b_it,explicit_memory,p_57079f1879,fact_b6ec3374ba,mathematics,360,180,neither
gemma_2_2b_it,explicit_memory,p_1f76041369,fact_1354756506,mathematics,180,360,neither
gemma_2_2b_it,explicit_memory,p_f1d78d484f,fact_b830604e86,mathematics,360,180,neither
gemma_2_2b_it,explicit_memory,p_78f4f1a244,fact_83e5330282,mathematics,180,360,neither
gemma_2_2b_it,explicit_memory,p_8e7355622c,fact_fb36e1341a,biology,48,46,neither
gemma_2_2b_it,explicit_memory,p_873e84164c,fact_92cbeb1ccc,biology,76,78,neither
gemma_2_2b_it,explicit_memory,p_ca4f6d1189,fact_e5e0df5e29,biology,36,38,neither
gemma_2_2b_it,explicit_memory,p_0cd4f91e1f,fact_ebaae32223,biology,62,64,neither
gemma_2_2b_it,explicit_memory,p_657ca02aca,fact_7459b6df2f,biology,46,48,neither
gemma_2_2b_it,explicit_memory,p_8249abd363,fact_abb3fbb79e,biology,10,8,no_context_single_token
gemma_2_2b_it,explicit_memory,p_3a0052f988,fact_b489166d56,biology,76,78,neither
gemma_2_2b_it,explicit_memory,p_6b1984e474,fact_de913ff24f,biology,46,48,neither
gemma_2_2b_it,explicit_memory,p_fe721b8a2c,fact_bd47cf34ba,biology,retinol,ascorbic acid,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_09841a5f4d,fact_c608fad484,biology,ascorbic acid,retinol,no_context_single_token
gemma_2_2b_it,explicit_memory,p_fcad970f37,fact_fba410bfb9,biology,calciferol,cholecalciferol,neither
gemma_2_2b_it,explicit_memory,p_f2f6859aa6,fact_0a64f74c8f,biology,biotin,cobalamin,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_91611e641c,fact_8196f397ca,biology,tocopherol,phylloquinone,neither
gemma_2_2b_it,explicit_memory,p_4d5d604afc,fact_71d502cd12,biology,phylloquinone,tocopherol,neither
gemma_2_2b_it,explicit_memory,p_266836e2f9,fact_80c1f0b60e,biology,riboflavin,thiamine,neither
gemma_2_2b_it,explicit_memory,p_95669c4d2f,fact_81491497cf,biology,thiamine,riboflavin,neither
gemma_2_2b_it,explicit_memory,p_87ead31651,fact_b03f402e98,biology,riboflavin,niacin,no_context_single_token
gemma_2_2b_it,explicit_memory,p_d14603fbf6,fact_ca95666daf,chemistry,H2SO4,HCl,no_context_single_token
gemma_2_2b_it,explicit_memory,p_63313cdd9a,fact_5a1fe168b0,chemistry,HCl,H2SO4,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_731ef37b1f,fact_95c0ff4641,chemistry,HCl,HNO3,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_0dac705362,fact_d088c2a623,chemistry,HNO3,CH3COOH,neither
gemma_2_2b_it,explicit_memory,p_2625414b61,fact_e7a1d2e24e,chemistry,NaOH,NH3,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_e3851616fd,fact_cbc9571a4c,chemistry,HCl,H2CO3,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_1b59f4fb96,fact_457b2a7392,sports,Sao Paulo,Rio de Janeiro,neither
gemma_2_2b_it,explicit_memory,p_fe646f61a1,fact_deefb0c535,sports,Pyeongchang,Beijing,no_context_single_token
gemma_2_2b_it,explicit_memory,p_9861acc091,fact_bd863ad39d,sports,Sochi,Pyeongchang,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_b3580efa31,fact_7b28167dc6,sports,Argentina,West Germany,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_a959d09b55,fact_fa8aa8c110,sports,West Germany,Argentina,no_context_single_token
gemma_2_2b_it,explicit_memory,p_d8372ff92c,fact_6d0e60e066,sports,10,11,neither
gemma_2_2b_it,explicit_memory,p_b57ed288c1,fact_408ea5ffb4,sports,10,11,neither
gemma_2_2b_it,explicit_memory,p_86f9ca94d7,fact_6caf6e61a1,sports,13,15,neither
gemma_2_2b_it,explicit_memory,p_a72fa8d38f,fact_4ec452c94c,sports,15,13,neither
gemma_2_2b_it,explicit_memory,p_8dfcd91ee4,fact_1d35b0d1bb,sports,12,11,neither
gemma_2_2b_it,explicit_memory,p_8412b4d57f,fact_76fdf8a30d,geography,South America,Africa,no_context_single_token
gemma_2_2b_it,explicit_memory,p_195cf35c4a,fact_e74e55eed6,geography,Africa,South America,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_f34bf58596,fact_2794b29d74,geography,South America,North America,neither
gemma_2_2b_it,explicit_memory,p_6288ab56ea,fact_5b5639b023,geography,8800,8849,neither
gemma_2_2b_it,explicit_memory,p_b16e7b6642,fact_3f98b1dbf9,geography,8500,8611,neither
gemma_2_2b_it,explicit_memory,p_e3a481c70c,fact_dd0323f495,geography,8500,8586,neither
gemma_2_2b_it,explicit_memory,p_3b447044e6,fact_7736e511d8,geography,8400,8516,neither
gemma_2_2b_it,explicit_memory,p_1f5db0cd41,fact_82717fd9d3,geography,8400,8485,neither
gemma_2_2b_it,explicit_memory,p_bda15e8601,fact_4986e8c5bb,geography,8100,8188,neither
gemma_2_2b_it,explicit_memory,p_8d46509b5e,fact_b477a66807,geography,8100,8167,neither
gemma_2_2b_it,explicit_memory,p_4c55332e6e,fact_c65f47acb4,geography,8100,8163,neither
gemma_2_2b_it,explicit_memory,p_631255f86d,fact_821594db29,geography,second largest,largest,no_context_single_token
gemma_2_2b_it,explicit_memory,p_f9067f37a5,fact_7fd8c7505c,geography,largest,second largest,no_memory_single_token
gemma_2_2b_it,explicit_memory,p_1fe319e822,fact_0a3330ae4f,geography,second largest,third largest,neither
gemma_2_2b_it,explicit_memory,p_2a670be0d8,fact_75e76d281e,geography,second smallest,smallest,no_context_single_token
gemma_2_2b_it,explicit_memory,p_f5cd67fbd1,fact_3002f6dd8f,geography,South America,North America,neither
gemma_2_2b_it,explicit_memory,p_03b5b350c1,fact_fabe8187a5,geography,North America,South America,neither
gemma_2_2b_it,explicit_memory,p_274cfc9ad2,fact_02351e7b87,geography,North America,South America,neither
gemma_2_2b_it,ambiguous_conflict,p_545f5add2f,fact_50f768a4d5,geography,Rio,Brasilia,no_memory_single_token
gemma_2_2b_it,ambiguous_conflict,p_fcd726e948,fact_18aa9e9202,geography,Mumbai,New Delhi,no_memory_single_token
gemma_2_2b_it,ambiguous_conflict,p_9629f71133,fact_ca64e96245,geography,St Petersburg,Moscow,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_ffd81b43a2,fact_2874804b8c,geography,Cancun,Mexico City,no_memory_single_token
gemma_2_2b_it,ambiguous_conflict,p_11c6fc1af1,fact_286046a449,geography,Cape Town,Pretoria,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_b0c504901f,fact_44005944e3,geography,Cordoba,Buenos Aires,no_memory_single_token
gemma_2_2b_it,ambiguous_conflict,p_9a1a7f09ba,fact_0222835aa1,geography,Medellin,Bogota,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_27836917ae,fact_ec31e79d2e,geography,Valparaiso,Santiago,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_1932bb842e,fact_650f37efb4,geography,Isfahan,Tehran,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_5cd0669495,fact_038c326d27,geography,Basra,Baghdad,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_29f17f8a50,fact_875fda5014,geography,Tel Aviv,Jerusalem,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_7e99d58857,fact_4eed072e0a,geography,Lviv,Kyiv,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_75b00449cc,fact_7c6956c666,geography,Debrecen,Budapest,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_14ea8f46b9,fact_7b0d3cbc7d,geography,Penang,Kuala Lumpur,no_memory_single_token
gemma_2_2b_it,ambiguous_conflict,p_4cb8abc48f,fact_d1a7ba5a02,geography,Nairobi,Addis Ababa,no_memory_single_token
gemma_2_2b_it,ambiguous_conflict,p_6c6a905b85,fact_4ac8a5d8a6,geography,Kumasi,Accra,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_5b6986ba4d,fact_a08651e3a6,geography,Chittagong,Dhaka,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_3a2f27e19a,fact_69259664b6,geography,Colombo,Sri Jayawardenepura Kotte,no_memory_single_token
gemma_2_2b_it,ambiguous_conflict,p_05a50b0c75,fact_0c5ef66604,geography,Los Angeles,Sacramento,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_54a4fbda42,fact_12c37a2b97,geography,New York City,Albany,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_ef133f8d38,fact_e11e5bad57,geography,Las Vegas,Carson City,neither
gemma_2_2b_it,ambiguous_conflict,p_3b1442a1f3,fact_c4dbfabb88,geography,Minneapolis,Saint Paul,no_memory_single_token
gemma_2_2b_it,ambiguous_conflict,p_349c7b5011,fact_ad986f03e1,geography,New Orleans,Baton Rouge,neither
gemma_2_2b_it,ambiguous_conflict,p_98f6e8c97c,fact_18b6eda606,geography,New Haven,Hartford,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_24563a9e08,fact_39cee6bcd6,geography,Provo,Salt Lake City,no_memory_single_token
gemma_2_2b_it,ambiguous_conflict,p_e78015860f,fact_23011915f5,geography,Cedar Rapids,Des Moines,neither
gemma_2_2b_it,ambiguous_conflict,p_377bf23768,fact_57d9029279,geography,Biloxi,Jackson,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_8a80bc1ccc,fact_2b97c29591,geography,Nampa,Boise,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_1eb8e4c91a,fact_6d1a9d7a60,geography,Burlington,Montpelier,no_memory_single_token
gemma_2_2b_it,ambiguous_conflict,p_fd79ea9be7,fact_9cf484fbad,geography,Sioux Falls,Pierre,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_24e69647b3,fact_5593c8294f,geography,euro,ruble,no_memory_single_token
gemma_2_2b_it,ambiguous_conflict,p_d6248834f3,fact_ecd7399509,geography,euro,krona,no_memory_single_token
gemma_2_2b_it,ambiguous_conflict,p_2aa93f8d0b,fact_522a0f0048,geography,dirham,riyal,neither
gemma_2_2b_it,ambiguous_conflict,p_b36a0683d0,fact_24c47ff7c5,geography,riyal,dirham,neither
gemma_2_2b_it,ambiguous_conflict,p_61d54fb702,fact_6a864232a1,chemistry,12,11,neither
gemma_2_2b_it,ambiguous_conflict,p_1631e5c9da,fact_bb0e3ef7c1,chemistry,16,15,neither
gemma_2_2b_it,ambiguous_conflict,p_173fd59cad,fact_2fad0b0703,chemistry,15,16,neither
gemma_2_2b_it,ambiguous_conflict,p_8372db846a,fact_2604b685fa,chemistry,18,17,neither
gemma_2_2b_it,ambiguous_conflict,p_f44f55ded8,fact_d25769596a,chemistry,20,19,neither
gemma_2_2b_it,ambiguous_conflict,p_45f0eb0e7d,fact_da10d5a901,chemistry,19,20,neither
gemma_2_2b_it,ambiguous_conflict,p_cb7f720ce5,fact_b5d325043b,chemistry,27,26,neither
gemma_2_2b_it,ambiguous_conflict,p_4ae337a662,fact_29a641a459,chemistry,30,29,neither
gemma_2_2b_it,ambiguous_conflict,p_4a24ba9b45,fact_9c9a2e4da3,chemistry,29,30,neither
gemma_2_2b_it,ambiguous_conflict,p_739f6f9e95,fact_c43e1459a6,chemistry,48,47,neither
gemma_2_2b_it,ambiguous_conflict,p_fd94fc225e,fact_0b868e4408,chemistry,80,79,neither
gemma_2_2b_it,ambiguous_conflict,p_ad7621f789,fact_cbc55e7f44,chemistry,81,82,neither
gemma_2_2b_it,ambiguous_conflict,p_dcc3230c99,fact_08eccaf034,chemistry,91,92,neither
gemma_2_2b_it,ambiguous_conflict,p_7cf05a54e2,fact_8f6079efd0,chemistry,10,9,no_context_single_token
gemma_2_2b_it,ambiguous_conflict,p_c51e5247ee,fact_a6120a2c95,chemistry,9,10,no_memory_single_token
gemma_2_2b_it,ambiguous_conflict,p_6c5f09d733,fact_091f43d021,chemistry,14,13,neither
gemma_2_2b_it,ambiguous_conflict,p_a987b8d89f,fact_02df6b17bd,chemistry,13,14,neither
gemma_2_2b_it,ambiguous_conflict,p_7120faf308,fact_5c0dc7c4c5,chemistry,17,18,neither
gemma_2_2b_it,ambiguous_conflict,p_0ec4f32cad,fact_c8249fcab8,chemistry,23,22,neither
gemma_2_2b_it,ambiguous_conflict,p_a3e86b0b7c,fact_a4be9609ed,chemistry,25,24,neither
gemma_2_2b_it,ambiguous_conflict,p_3f493be129,fact_7e9552185f,chemistry,24,25,neither
gemma_2_2b_it,ambiguous_conflict,p_6a41700dde,fact_06db44d557,chemistry,28,27,neither
gemma_2_2b_it,ambiguous_conflict,p_01712cd380,fact_7c8ef8f074,chemistry,27,28,neither
gemma_2_2b_it,ambiguous_conflict,p_a01e860893,fact_7989d46bd5,chemistry,36,35,neither
gemma_2_2b_it,ambiguous_conflict,p_c970a1bccf,fact_fef8128d0d,chemistry,90,100,neither
gemma_2_2b_it,ambiguous_conflict,p_6c1171b77f,fact_8a94d9d5cc,chemistry,80,78,neither
gemma_2_2b_it,ambiguous_conflict,p_26d2f4f3ba,fact_95d3459c6f,chemistry,-200,-196,neither
gemma_2_2b_it,ambiguous_conflict,p_3f0ae9aa24,fact_fe677d97b8,chemistry,-180,-183,neither
gemma_2_2b_it,ambiguous_conflict,p_cb1a71c992,fact_8f256de3b3,chemistry,3000,2862,neither
gemma_2_2b_it,ambiguous_conflict,p_14c39134a9,fact_d088f13b9f,chemistry,3000,2856,neither
gemma_2_2b_it,ambiguous_conflict,p_3db5ed57fe,fact_78050045a0,chemistry,2500,2562,neither
gemma_2_2b_it,ambiguous_conflict,p_3872959fb5,fact_b71dc5a415,chemistry,1700,1749,neither
gemma_2_2b_it,ambiguous_conflict,p_15127ed052,fact_f1d21d7d3f,chemistry,2200,2162,neither
gemma_2_2b_it,ambiguous_conflict,p_7b193512ad,fact_f59785647d,chemistry,-250,-253,neither
gemma_2_2b_it,ambiguous_conflict,p_52e1a3d951,fact_e9a1aeb387,chemistry,-270,-269,neither
gemma_2_2b_it,ambiguous_conflict,p_c45d47d435,fact_0de3017cd4,chemistry,100,78,neither
gemma_2_2b_it,ambiguous_conflict,p_16f1cc2058,fact_7c23c9f721,astronomy,80,95,neither
gemma_2_2b_it,ambiguous_conflict,p_553880fc4a,fact_3b24ebd9f0,astronomy,130,146,neither
gemma_2_2b_it,ambiguous_conflict,p_4646f5b509,fact_da8e8fbaf5,astronomy,20,28,neither
gemma_2_2b_it,ambiguous_conflict,p_be7ee60bb1,fact_98766b58a5,astronomy,20,16,neither
gemma_2_2b_it,ambiguous_conflict,p_ff23609d53,fact_4728a74172,astronomy,planet,dwarf planet,no_memory_single_token
gemma_2_2b_it,ambiguous_conflict,p_1698a4fb65,fact_01e7906f85,astronomy,artificial satellite,natural satellite,neither
gemma_2_2b_it,ambiguous_conflict,p_370e09facf,fact_c9a31e611a,biology,flock,gaggle,no_memory_single_token
